sample_id,longitude,latitude,Slope,Elevation,Aspect,NDVI,LULC,Rainfall,River Proximity,Road Proximity,TWI,landslide
bg_549,85.53247170212255,27.901851567079593,6.791320323944092,1234.0,162.08409118652344,0.35851946473121643,10.0,5.221707344055176,872.066511224918,60.0,15.7875774918826,0
297,85.59620653571922,27.827288109769466,35.76619338989258,1374.0,199.28993225097656,0.321244329214096,30.0,4.647837162017822,1836.627343801676,201.24611797498108,14.465689568612948,1
bg_352,85.67233939185996,28.029322505896154,37.40291976928711,3432.0,137.81385803222656,0.4358486831188202,10.0,4.758371829986572,7206.497068618012,2594.7832279402455,14.995351000722511,0
841,85.47878427620259,27.8713217932034,23.603679656982425,1894.0,202.1581268310547,0.4274410605430603,10.0,4.607892036437988,6570.0,0.0,15.113759351451185,1
325,85.66840192179494,27.827978641648063,41.14460754394531,1561.0,70.51922607421875,0.759804904460907,10.0,4.6042256355285645,8468.559499702413,240.0,14.34612054135906,1
bg_89,85.53543614256014,27.946587668228744,34.408653259277344,1937.0,98.1522445678711,0.5866577625274658,30.0,4.987441062927246,2334.609175001246,0.0,14.831357684792358,0
1149,85.86600631827949,27.881922288871586,33.08495330810547,1492.0,23.17440795898437,0.7851739525794983,10.0,5.2028632164001465,1704.7287174210446,30.0,15.034953833252391,1
bg_119,85.60550473472148,28.010188390344407,64.89756774902344,2169.0,229.86294555664062,0.5483871102333069,10.0,4.835017204284668,4999.299950993139,644.1273166075166,14.183917438355822,0
bg_1040,85.69767188287213,27.688950844743268,14.316391944885254,1070.0,225.753662109375,0.5087426900863647,10.0,3.767113208770752,934.3446901438462,0.0,15.248527652753044,0
511,85.74048298244985,27.878444212441828,31.43624496459961,1966.0,68.23812103271484,0.7754788994789124,10.0,4.696327209472656,1615.5494421403512,201.24611797498108,14.99046673198187,1
bg_1019,85.8372700780243,27.69056781225468,18.593549728393555,2131.0,164.2337188720703,0.42241379618644714,10.0,4.840806007385254,6358.3724332568,0.0,15.746841656606616,0
bg_500,85.87742477122445,28.016925754975304,39.2430419921875,4595.0,187.74075317382812,-0.039591867476701736,100.0,4.297876358032227,9238.100454097692,2058.6646157157315,15.22430405414899,0
80,85.5630746441098,27.77791738760816,25.69596099853516,921.0,335.2752990722656,0.2541073262691498,30.0,4.46352481842041,1056.834897228512,30.0,14.497214309943368,1
bg_1077,85.51252910281511,28.053846513152617,24.50589942932129,3302.0,148.45912170410156,0.2869934141635895,30.0,4.541608810424805,13768.954208653611,3128.7857069476654,14.812997750599386,0
