Aspect,Slope,LULC,NDVI,Rainfall,TWI
74.00452,37.36827,60,0.22891073,4.2639217,15.463144105361996
110.85473,40.825523,30,0.28373322,4.2639217,15.259236432108985
189.31538,48.539936,30,0.55427706,4.625964,14.395683079918784
190.68237,30.669516,10,0.69601125,4.625964,14.88959845157383
169.73552,39.439106,10,0.6463281,4.625964,14.735716343327573
149.75732,51.04108,30,0.25577652,4.625964,14.169182136436923
164.44841,45.706734,30,0.21676268,4.625964,14.266958484752434
122.89996,50.702953,10,0.52666134,4.625964,14.167220528822542
126.541756,54.726925,10,0.6071964,4.625964,13.72994691787823
119.87079,40.20005,10,0.8118741,4.625964,14.12987434895672
121.95265,36.282913,10,0.6871249,4.625964,14.277898242214794
124.27783,37.812836,10,0.6439791,4.625964,14.635285261864714
213.23589,36.33215,10,0.70004725,4.625964,14.08957449606039
186.8663,37.46372,10,0.85478246,4.5826526,14.520664775271804
106.09157,43.05922,30,0.49751964,4.5826526,14.169188444265329
105.33259,47.77686,30,0.47559592,4.625964,14.335919921129143
184.75787,47.844643,10,0.7646272,4.5826526,14.257116044285809
166.76384,52.011574,10,0.77998954,4.5826526,14.305258210455142
188.87411,43.5392,10,0.736295,4.5826526,14.70988038417931
186.45824,44.347214,10,0.80505323,4.5826526,14.70289481106565
177.29962,49.40231,10,0.74130213,4.5826526,14.769665139205246
163.4863,35.34186,10,0.8210156,4.5826526,14.686092859963226
123.27463,37.49251,10,0.5707121,4.5826526,14.85465440396893
86.185684,44.226604,10,0.8191866,4.5826526,14.997402116987528
118.67142,41.258175,10,0.39220095,4.5826526,14.641877249600975
61.097305,18.517046,30,0.54029256,4.5826526,15.559114683606309
107.572,45.53242,10,0.7668394,4.5826526,14.485302955527064
124.48723,38.67705,30,0.49500865,4.5826526,14.535802395298443
75.30716,50.489147,10,0.74210745,4.5826526,14.00557760666042
38.963963,36.079735,10,0.77694684,4.5826526,14.578005840018038
42.02433,46.877037,10,0.6899214,4.5826526,14.347309155961064
187.651,43.939716,10,0.8076403,4.5826526,14.589739223000208
126.091484,55.015224,30,0.43299744,4.5826526,14.2539515825639
177.68428,24.400375,10,0.8309403,4.5826526,15.441241663264584
172.82935,16.36629,10,0.7954994,4.5826526,14.657093729174674
180.0,54.93157,10,0.83737797,4.5826526,13.825791576101958
163.9945,51.63001,30,0.46712625,4.5826526,14.155900968604126
189.77638,37.075073,10,0.7689811,4.5826526,14.738573738987611
210.74951,48.018085,30,0.544735,4.5826526,13.976089690364123
127.305695,49.605362,30,0.51326567,4.5826526,14.133353230445724
94.04133,42.57581,30,0.36,4.5826526,14.441406429344328
80.75987,35.21024,30,0.5470427,4.5826526,14.79470078640122
133.92253,48.242844,30,0.5754292,4.772528,14.712967097393374
210.26405,31.73634,10,0.78999835,4.772528,14.91905862439984
142.94258,53.24225,60,0.32385215,4.772528,14.513630557964058
148.9819,56.831425,60,0.41116324,4.772528,14.193329606026111
269.4502,59.341415,10,0.76630604,4.835017,14.12876621311121
205.66989,30.6549,60,0.12797375,4.835017,15.009221931012158
229.38211,40.21217,10,0.82976836,4.772528,14.805709270017404
235.08147,43.87612,10,0.76460916,4.772528,14.7047802063656
210.87596,34.17593,10,0.8422335,4.835017,15.160255636498531
227.06383,42.824467,10,0.71750283,4.835017,14.72055703445668
117.55111,42.30022,30,0.3047163,4.835017,14.082246029152072
54.76561,33.956787,10,0.81894034,4.835017,14.821239981164352
45.62637,43.502373,10,0.8018979,4.835017,14.201135486617304
48.556965,45.078815,10,0.8162626,4.772528,14.325424123796104
43.49843,39.546032,10,0.8678759,4.772528,14.533215039344697
205.15111,36.249413,30,0.7717971,4.5826526,14.59737557924193
193.33363,35.578323,30,0.51144606,4.5826526,14.886240250251364
128.87924,28.439346,10,0.7476768,4.772528,15.174784679666043
112.1748,27.233469,10,0.7155546,4.772528,15.186480241537586
265.07596,56.463276,30,0.64883536,4.772528,14.128750252520598
212.90944,53.46578,30,0.32870343,4.772528,14.03678421673472
229.07782,53.154076,10,0.5695546,4.772528,14.04197757931469
100.71375,46.258392,30,0.41186723,4.772528,14.51558934108822
195.3219,46.14062,10,0.6917348,4.772528,14.641150598925108
153.47551,46.86813,30,0.39978728,4.758372,14.359293290140632
171.11938,25.414322,30,0.73714477,4.772528,15.585131388482454
120.16984,41.01278,30,0.482398,4.772528,14.46870719943893
146.23474,49.906517,10,0.5825179,4.772528,14.74551366588332
130.1749,58.875347,30,0.5150966,4.772528,14.16877654574379
82.95541,42.736248,10,0.59165066,4.772528,14.969656986439672
255.37329,39.806545,10,0.804673,4.5957475,14.901392630897746
272.2478,39.538235,10,0.8283762,4.5957475,14.87570077807069
313.829,30.301535,10,0.84596866,4.5957475,15.119921760538263
267.02606,43.10792,10,0.650325,4.5957475,14.7641654977226
248.33406,38.281624,30,0.80361277,4.758372,14.948327137143425
237.21036,38.905704,30,0.6135537,4.758372,15.16327583431
196.32777,44.372963,10,0.68254375,4.772528,14.618313429669724
221.1663,50.790154,60,0.6023717,4.772528,14.377067601530982
218.845,43.08505,10,0.4833728,4.758372,14.718995469787862
216.71468,39.622852,10,0.5525004,4.758372,14.721472898524889
178.33656,51.63297,10,0.6963945,4.758372,14.345563770366995
227.52058,33.868298,30,0.2907872,4.772528,14.824964013779312
146.9683,46.196606,30,0.22797245,4.758372,14.535548162205652
192.31659,53.977337,30,0.5563632,4.758372,14.99624166175033
156.56464,55.01787,30,0.34250635,4.758372,14.75318960073549
164.18791,25.224333,30,0.47470066,4.758372,15.523970349662774
134.88206,45.267185,30,0.4187962,4.758372,14.912507873096889
62.768234,36.608562,60,0.36798957,4.2570543,15.368190141539149
167.82417,46.213947,30,0.29801044,4.635934,14.922802205887956
133.76176,31.320879,30,0.49323785,5.202863,14.504223977634542
140.10088,25.887829,60,0.25813147,5.202863,14.916478058611055
159.34047,22.548569,30,0.4507993,5.202863,14.89101815285275
184.70296,41.775536,60,0.21990258,5.202863,14.105199488978146
350.52634,45.031715,10,0.70893294,5.202863,13.89263980890482
33.301167,30.981052,10,0.712984,5.202863,14.584907090247906
23.174408,33.084953,10,0.78517395,5.202863,15.034953833252391
11.037406,25.561445,10,0.73808277,5.202863,14.48533790235178
147.33566,49.08283,30,0.63017446,5.202863,14.7109296822239
133.8202,41.618317,30,0.6051291,5.202863,14.650782059969156
141.33174,40.366173,10,0.6686207,5.202863,14.684538552618868
25.710175,40.17852,10,0.7884008,4.6328516,14.56736349164544
343.49646,35.340446,10,0.74422514,4.586505,13.836044481439068
298.3406,50.83398,10,0.48671025,4.586505,14.328161487284763
3.0835013,34.24986,10,0.6979257,4.586505,14.535971599706327
356.9165,34.24986,10,0.6857143,4.586505,14.33622454545234
281.3985,46.79791,60,0.55872613,4.586505,13.72330972596445
18.481398,36.9063,10,0.67602926,4.586505,14.45327373283105
312.6884,29.81311,10,0.63731825,4.586505,14.373995337968102
13.86459,42.522247,60,0.5818354,4.586505,14.428854891340732
3.6985564,29.585938,10,0.5889764,4.586505,14.815904059362166
350.23273,37.07432,10,0.47319657,4.586505,14.644891427868814
340.34192,33.152813,10,0.6424581,4.586505,14.573131034031633
25.676262,35.695484,10,0.64021665,4.586505,14.785351535005072
331.10983,37.16353,10,0.6644697,4.586505,14.614382192488351
36.025055,29.267809,30,0.33739132,4.586505,14.948425440207926
2.1594589,25.918743,60,0.32019705,4.586505,15.054509991426713
16.858353,43.447433,10,0.6971882,4.586505,14.12009076486115
22.625198,33.680378,60,0.57022,4.586505,14.451616249642974
353.27954,38.03923,10,0.71086675,4.586505,14.27264927400632
17.497873,45.99535,10,0.49659863,4.586505,14.4603950268821
357.60092,23.627129,60,0.09520654,4.586505,15.156100988611392
24.019285,30.320738,30,0.53495216,4.586505,14.795385510891563
30.725195,48.010895,60,0.3840739,4.586505,14.308135717864788
327.27106,40.254032,30,0.5718182,4.586505,14.32439886466884
19.190533,33.761517,10,0.50650346,4.586505,14.3962498632611
340.20773,37.12497,30,0.6706444,4.586505,14.939081981197956
353.2099,31.777401,10,0.7904915,4.586505,15.062521187252642
-0.0,40.089466,10,0.7196893,4.586505,14.655668752740098
31.496264,42.341846,60,0.19941205,4.586505,14.443981140883215
31.93547,43.06591,60,0.46145833,4.586505,14.308395456566892
353.79187,40.255577,10,0.6876694,4.586505,14.09022149170321
244.25693,33.856167,10,0.833607,4.586505,14.675466735139514
252.47815,38.886646,10,0.79063547,4.586505,14.44920177951442
87.02295,43.077972,30,0.51000327,4.586505,14.60690489185902
182.81607,48.19663,30,0.3979239,5.202863,14.220774393037155
209.1667,54.275158,30,0.5028587,5.202863,14.250702752125685
190.6779,49.86476,30,0.25984752,5.202863,14.0122509365492
188.21812,37.55017,30,0.52492213,5.202863,14.572987487164443
200.66376,37.902,60,0.117232546,5.202863,14.95632788271073
195.79208,45.26701,30,0.48224044,5.202863,14.100457508802904
157.47076,46.438393,10,0.3706701,4.586505,14.145093438055843
162.38225,44.071705,60,0.27663305,4.586505,14.053888169657307
194.9065,40.50816,30,0.4942623,4.586505,13.975059081238678
129.80766,39.84179,30,0.4945935,4.586505,14.472526985101569
139.16513,57.010372,60,0.39789304,4.586505,13.65629751097413
160.99747,38.222412,30,0.18888618,4.4041653,14.554152005930211
157.37016,33.68127,60,0.30507764,4.4041653,14.416791442287805
196.94188,41.346268,10,0.5222729,4.4041653,14.682562777928654
178.70369,38.993484,30,0.2875564,5.202863,14.872558660017836
188.57861,36.378765,60,0.49459264,5.202863,14.855291352055389
228.52684,45.75203,30,0.30183727,5.202863,14.064064090063855
228.527,26.052124,10,0.63285667,5.202863,15.052804113038688
135.42154,35.16537,30,0.41881487,5.202863,14.035700356358914
157.26498,25.355808,30,0.3948052,5.202863,15.0516745859113
164.76395,42.176067,30,0.5944294,5.202863,14.780518846506842
161.59505,41.025948,10,0.46414158,5.202863,15.137815851637717
199.19272,41.710762,10,0.40435356,4.586505,14.73862047132086
178.30956,61.766853,30,0.22849542,4.586505,13.764190998993568
257.54138,39.536015,10,0.47632313,4.4041653,14.743648136883946
312.15512,63.73053,10,0.6706337,4.4041653,14.313833699764931
242.72713,36.570362,10,0.62234956,4.4041653,14.8897868762732
239.90616,52.246605,30,0.49130833,4.4041653,14.38058254417301
245.05386,49.026108,30,0.3341108,4.4041653,14.442232394136186
232.60384,40.462128,60,0.13709924,4.586505,14.816461437058418
218.81702,43.07381,10,0.50549775,4.586505,14.89934787088346
193.81737,37.482002,60,0.11772316,4.586505,15.05102601306996
265.6047,40.194553,10,0.73739356,4.586505,14.867786741670525
224.70871,36.08751,30,0.39053482,4.586505,14.958865613470511
237.72987,53.76074,30,0.46454266,4.586505,14.204417926267988
261.4429,41.034367,10,0.7728843,4.586505,14.60561126805409
217.68803,39.986233,30,0.74768895,4.586505,14.44371720487204
213.83725,57.64663,30,0.46987316,4.586505,13.72062927228326
215.41795,34.808037,60,0.30789614,4.586505,14.30694385784367
182.55707,50.92271,60,0.20878136,4.586505,13.752890000122555
249.16444,54.67126,60,0.33333334,4.586505,13.81219191061876
227.40817,31.877373,30,0.51448363,4.586505,13.809992421911303
202.07478,42.79413,60,0.31351003,4.586505,14.87274288421376
196.11008,38.37654,30,0.46347097,4.586505,14.64086689186902
258.02164,54.538708,10,0.399978,4.586505,14.246151362132002
220.0061,33.230385,30,0.6951673,4.586505,15.038558111549916
220.04079,36.50327,30,0.3914819,4.586505,15.28468829305853
155.65475,23.950445,30,0.37906137,4.586505,15.423815558449428
161.65689,44.687492,30,0.5264256,4.586505,15.485725688991868
239.77287,42.999405,30,0.5129274,4.215698,14.870505576837976
171.6955,26.891321,30,0.56524545,4.586505,15.40429432781235
224.44275,34.223763,10,0.5594486,4.4041653,14.89821923867548
272.46823,36.93488,10,0.63349026,4.4041653,15.242752555221204
209.50208,42.921917,30,0.51709986,4.4041653,15.2497137944951
204.06102,33.966938,10,0.7112513,4.607892,14.691969592234654
198.13039,32.91384,10,0.80975246,4.607892,14.737814282637116
164.72841,25.948904,10,0.7203431,4.607892,14.946636128568386
189.3671,38.22092,10,0.6555055,4.607892,14.6339661405683
220.80199,39.0982,10,0.81265914,4.607892,14.492654233078357
193.94456,34.366356,10,0.74833,4.607892,14.652632367065015
81.39275,32.982765,30,0.43000987,4.90307,14.833744001634845
104.25103,54.08972,30,0.5065094,4.90307,14.469433202570867
148.9817,42.78587,30,0.45196468,4.772528,14.457226377308066
89.14312,47.267197,30,0.4585275,4.772528,14.637710229516005
178.45438,34.220943,30,0.39387268,4.772528,14.850908547691423
44.57691,46.271137,30,0.6920583,4.772528,14.6502833318515
194.5663,45.574215,10,0.667146,4.5957475,14.55925316402078
203.15773,38.38935,10,0.74242425,4.5957475,14.943893004648707
185.87674,35.60361,10,0.74398816,4.5957475,15.033029304616566
64.18529,32.291,30,0.33169958,4.1764784,15.496037503617256
219.54797,28.626867,10,0.6759026,4.136266,14.43224832555138
211.64719,22.701517,30,0.489815,4.136266,13.925747686369167
206.78802,40.440735,30,0.45369393,4.136266,13.987868416564275
217.57216,43.828705,30,0.4152137,4.136266,14.240632932915256
235.75652,40.794987,30,0.60613286,4.263062,13.818669941452931
226.86511,40.44225,10,0.5125704,4.263062,13.780837159243456
334.15787,26.730757,10,0.5379291,4.263062,14.5881205378531
144.03903,44.998985,30,0.39716023,4.4309444,14.987952292565272
132.30527,57.39354,60,0.11482837,4.4309444,14.910746599122554
129.63077,49.417473,30,0.26235613,4.4309444,14.968649099322787
135.23016,42.366756,30,0.2288367,4.4309444,15.516874867350648
319.07562,20.012407,60,0.18562551,4.129517,15.23328416969986
112.35214,55.35676,10,0.48051947,4.568584,15.258055963405166
137.1765,13.646114,30,0.5649976,4.568584,14.937097875298583
87.30432,54.007683,30,0.3822935,4.568584,14.645754456113814
135.96255,61.561115,30,0.4110047,4.568584,14.334251715943376
90.0,32.692142,30,0.44213703,4.568584,14.791205215833498
184.68044,53.43214,60,0.16157445,4.568584,14.489864128470298
144.3484,30.86449,60,0.407676,4.568584,15.209071868197183
184.97891,40.196217,10,0.63482535,4.568584,14.966316294438665
226.98608,53.0376,10,0.6398942,4.568584,14.549670510467964
148.61078,44.59837,30,0.43580562,4.568584,15.091695910458508
229.47276,37.67742,30,0.45147678,4.90307,15.004597553984857
196.13605,38.380196,10,0.5276034,4.90307,15.22166283091761
108.87997,30.97694,10,0.78732306,4.625964,14.466719866062911
79.472115,35.327858,10,0.83504015,4.835017,14.468500673119271
114.492714,31.994787,10,0.79759973,4.835017,15.0529769448369
105.68752,39.968147,10,0.8040254,4.835017,14.84640529746723
116.84322,57.02809,10,0.7000417,4.835017,14.581214192614263
128.82687,58.00721,30,0.41234127,4.835017,14.415293645944198
126.63859,40.95887,10,0.8129918,4.5826526,14.50216333705932
86.01165,34.923252,60,0.39183673,4.5826526,14.703964098462292
150.89432,47.54713,10,0.41390964,4.835017,14.442464147019908
134.64365,56.66658,10,0.746232,4.835017,14.826163084776972
135.6323,26.481478,60,0.3666341,4.835017,15.540315649320668
123.51221,23.739595,30,0.7686932,4.835017,15.036853887109162
228.555,35.345715,10,0.7712889,4.772528,14.853643233735228
241.48164,53.596897,10,0.46185163,4.772528,14.294088260802814
118.69384,46.265484,10,0.87262946,4.835017,14.490763762463812
59.52075,24.075098,10,0.8598563,4.835017,15.321439387966011
130.79263,47.471355,60,0.12153993,4.835017,14.992623386823547
131.42543,38.916595,30,0.27257034,4.835017,15.385957489702106
203.41446,50.183758,10,0.6426609,4.758372,14.484599856229302
233.99565,37.633923,10,0.6182411,4.758372,15.204829160112576
78.40376,38.84475,30,0.68415636,4.772528,15.091764756400371
88.55578,52.099968,30,0.491158,4.772528,14.648181774171976
317.42343,39.124023,10,0.78028595,4.758372,14.959174829550788
117.62572,48.16679,10,0.6857264,4.5461755,14.614810240449838
121.93981,47.766895,10,0.8359655,4.987441,14.528754564226157
131.44963,43.6429,10,0.81139976,4.987441,14.664650404595486
145.60226,40.150555,10,0.615041,4.987441,14.683304384115573
133.86282,40.838963,10,0.81669146,4.987441,14.743382319651234
157.45059,46.442574,10,0.71999377,4.726099,14.794467242086654
176.33234,40.686066,10,0.7396016,4.835017,14.988237236265492
182.447,40.653835,30,0.42798996,4.835017,15.024308505980294
245.66411,39.520382,10,0.7290651,4.726099,15.085899444871345
90.0,57.931904,60,0.27303588,4.726099,14.582593436796966
77.216866,52.788517,30,0.29803205,4.309736,14.688585565617494
284.67786,50.51719,30,0.31121808,4.347579,14.306024862958624
80.13099,52.900276,30,0.35781112,4.309736,15.408605268103472
221.84818,43.05875,30,0.62312204,4.726099,15.13597762974054
208.34013,49.20477,30,0.67474,4.726099,15.26624877013043
213.38458,46.836853,30,0.38876423,4.726099,14.788938792166809
207.43607,41.201576,10,0.84255797,4.726099,14.814290703312574
208.34038,37.6851,10,0.7774455,4.726099,14.961983436525244
183.16243,33.61242,10,0.7951513,4.726099,15.446129131491688
182.02715,27.3992,10,0.72225994,4.726099,15.5172507225552
185.39172,37.970833,30,0.5366066,4.726099,14.7070731357107
178.84145,42.198612,30,0.52039814,4.726099,14.830006382810245
175.95128,46.085,30,0.2915057,4.541609,14.656211246718126
168.24637,39.01399,60,0.35580912,4.541609,15.202666997240447
189.38078,38.22202,30,0.3543338,4.541609,15.12957743392144
147.99422,28.968683,10,0.28883773,4.541609,15.479082861654112
184.6261,48.664318,30,0.43734115,4.541609,15.035599301539625
153.63661,40.93203,10,0.45217827,4.541609,14.883790967693471
175.30717,48.25782,30,0.4787695,4.541609,14.754071897375756
124.567535,42.395706,30,0.58468086,4.726099,14.91844189126294
122.58971,32.25758,10,0.6416769,4.726099,15.157668748118333
139.05403,45.207745,10,0.7982192,4.726099,14.802127000179992
91.827576,56.706886,60,0.30511945,4.541609,15.05241711920622
87.80196,40.168846,60,0.13770033,4.541609,15.170628648507448
182.70236,21.253,30,0.28335136,4.541609,15.358424672658243
105.68652,39.969902,30,0.6311546,4.726099,14.794579283824556
127.98175,31.173624,10,0.6718075,4.726099,15.11004960998078
321.01703,23.620714,10,0.70511293,4.726099,15.62500711483305
107.389275,30.786964,10,0.7937551,4.541609,15.201814957861949
346.7181,21.761097,30,0.6695563,4.541609,15.38601895164068
84.69249,19.29013,30,0.4379797,4.541609,15.133998752139348
46.556595,46.007725,60,0.3513773,4.541609,14.994512851314552
150.45721,40.560787,60,0.0911641,4.169458,15.630207511574431
33.889828,27.767681,60,0.060841598,4.169458,15.70491058378994
169.91756,39.980698,30,0.1999396,4.169458,15.59474080348628
173.89612,40.789055,60,0.19103734,4.169458,15.428411454898985
50.682194,33.59404,60,0.025536692,4.309736,15.507132325061
90.0,46.292274,60,0.11875864,4.309736,15.35507331468791
120.10144,36.58879,60,0.15812995,4.309736,15.11841528130571
219.44403,42.68614,10,0.55576384,4.215698,14.59220507522542
194.36575,41.52953,30,0.28589422,4.215698,14.94723542242231
185.17094,39.100624,30,0.32518494,4.215698,14.937152369840607
106.95269,29.037737,10,0.7045363,4.586505,15.274313873898803
282.45813,34.032967,30,0.53589165,4.4041653,14.653837883447274
286.92014,49.43188,10,0.5385634,4.4041653,14.152205135789242
296.71143,55.891758,10,0.44923076,4.4041653,13.85323338697166
297.7643,44.215935,10,0.5772595,4.4041653,14.347596118436991
341.58984,55.41105,60,0.5196172,4.4041653,13.892425146924062
276.87216,39.06714,30,0.39430362,4.4041653,14.068810563650366
255.4283,43.98322,10,0.6922834,4.586505,14.462502825291333
