longitude,latitude,Aspect,Slope,LULC,NDVI,Rainfall,TWI
85.57912011228038,27.843111337365524,131.48409,44.34825,10,0.58293104,4.647837,13.800610457448656
85.58356169942304,27.860123752189622,101.97947,25.076872,10,0.47894052,5.267828,14.742774866924929
85.57967204939467,27.847012844838066,127.88622,30.110632,60,0.35647044,4.647837,14.31971191668882
85.57531646397207,27.86961076628737,104.677765,27.071276,10,0.5713023,5.267828,15.085035563835469
85.58078780916063,27.850878251940287,158.61952,24.32239,30,0.17536116,5.267828,14.646257332401515
85.59004084064186,27.844749863305104,231.4874,25.076763,30,0.18351594,4.647837,13.986879073802013
85.59620653571922,27.827288109769466,199.28993,35.766193,30,0.32124433,4.647837,14.465689568612948
85.63905880727872,27.80980206196188,165.5896,20.188452,30,0.26354843,4.4971914,15.290800483506986
85.63896515883685,27.806868078702912,180.0,12.769178,60,0.1637158,4.4971914,15.875012979119019
85.62221046636637,27.803763472810523,122.753525,25.581738,10,0.6674795,4.4971914,14.910378656767415
85.62250173447542,27.80399206096795,115.35467,29.554821,30,0.72558594,4.4971914,14.733628296734189
85.9827686099943,27.75681666380319,34.370815,36.695545,10,0.8082759,4.1832337,14.80206158791334
85.60886378262535,27.824604441416497,163.8671,35.92744,60,0.2611593,4.647837,14.423805211192274
85.66663938325338,27.783266998702093,113.8626,35.763927,10,0.7834269,4.263062,14.458448184171312
85.65048572461482,27.794388592627683,184.2164,36.74716,10,0.53305703,4.3611135,14.317053570380207
85.66419874279768,27.780063520110183,120.93605,33.475224,10,0.6257521,4.263062,14.862886325331258
85.66899819606184,27.78903811064572,62.040512,31.86019,30,0.26828578,4.263062,14.30033350421159
85.66258449829442,27.798816990151597,118.70526,41.22752,30,0.38130537,4.263062,14.183391157533904
85.66281938474955,27.797208210398427,90.0,21.021204,30,0.57464737,4.263062,14.99388811213327
85.6630296689784,27.797497782664426,68.96279,24.272774,10,0.65021676,4.263062,14.422231170632594
85.66148029076916,27.79491868379045,95.94156,32.027187,30,0.39178082,4.263062,14.426399353952348
85.6619860852901,27.79501122344002,98.16351,34.372025,30,0.2590644,4.263062,14.51011099111763
85.67430659504268,27.86037036921216,166.89088,29.471272,10,0.5902644,4.6264033,15.19084363183669
85.67308682860227,27.85604391358376,197.37215,38.56145,10,0.6742438,4.6264033,14.799971929021826
85.67233326220116,27.85708051104268,195.78925,36.508472,10,0.5027283,4.6264033,14.745803673551636
85.6735129023104,27.856963161641627,153.0247,36.00061,10,0.56825536,4.6264033,14.91331322701814
85.67365557210435,27.850718292968,146.01006,45.43302,10,0.678501,4.6264033,14.24971165741236
85.67156317304766,27.842937030353863,108.92508,43.480335,10,0.56432194,4.6042256,14.454982743275314
85.66757702464679,27.838217497483797,153.94006,33.692608,30,0.4803667,4.6042256,14.53632784462554
85.67581239150985,27.8359203132508,144.13293,50.625137,30,0.3603826,4.6042256,13.946407474132052
85.66904933382294,27.83063417015484,109.480316,21.222794,10,0.68999046,4.6042256,14.511964263855491
85.66880930763996,27.829939986057862,87.798096,40.119217,10,0.65801525,4.6042256,14.646689819000402
85.66794677634589,27.82921700835482,87.18731,33.415604,10,0.57592434,4.6042256,14.85484252812353
85.6683060844479,27.82945156378386,91.20623,37.559418,10,0.58608526,4.6042256,14.507746473144042
85.66840192179494,27.827978641648063,70.519226,41.144608,10,0.7598049,4.6042256,14.34612054135906
85.9487681034803,27.981524836622977,216.05301,29.276484,30,0.4211158,3.810093,14.6204389208866
85.66678619809242,27.82787837297025,57.9363,27.401657,10,0.65204,4.6042256,14.933787556482207
85.66731886740764,27.82815905659112,63.729477,41.275455,10,0.7257443,4.6042256,14.4264022441486
85.65797765712668,27.812350397765105,134.50168,34.715805,10,0.65511376,4.6042256,14.57416666419644
85.641150365102,27.825901577396213,230.4633,35.45195,10,0.78957,4.4971914,14.371424068141955
85.65052967403842,27.868473677251856,64.412735,25.978188,10,0.73167896,4.559856,14.872861461534638
85.66226952384446,27.85102444841242,102.46433,34.019974,10,0.62588567,4.6264033,14.883801134470842
85.64877549639321,27.86001091674804,87.335884,34.85855,30,0.7844151,4.559856,14.244146158373468
85.64970450320881,27.861218839765417,111.33767,40.207253,10,0.6328424,4.559856,14.782883204445854
85.65094649640639,27.862185778907776,107.329285,33.110653,10,0.78084385,4.559856,14.83236488364862
85.6510031743257,27.86456233638458,39.676125,32.250546,10,0.5925926,4.559856,14.300965254696013
85.6506238688695,27.866719326703585,61.84992,38.279587,10,0.74711525,4.559856,14.447446466238016
85.65050722536061,27.86728629205243,40.06831,39.52125,10,0.74304694,4.559856,14.503050749955005
85.64987643424686,27.86858084029169,52.847588,38.803173,10,0.7346895,4.559856,14.65533131472155
85.65011464580294,27.869400869931862,54.12235,13.960384,10,0.70950425,4.559856,15.399727542415429
85.64961248470661,27.87128651467477,90.0,29.58233,30,0.27083334,4.559856,14.459234739670496
85.64992980642258,27.8719080616953,86.1099,25.511095,10,0.73230714,4.559856,14.613991318808086
85.64951618618935,27.869739074390484,61.62075,56.28408,10,0.7151982,4.559856,13.894015752559943
85.64789670574615,27.872299365450893,43.213234,52.653122,10,0.6579949,4.559856,14.604818107143512
85.65920563558142,27.861143898585954,249.77782,35.08686,30,0.6882077,4.6264033,14.87034632334738
85.65547497962804,27.865912147265107,238.62999,31.878866,10,0.7890068,4.6264033,14.663871015332333
85.65686237563966,27.86511918282058,254.00142,35.176292,60,0.7495679,4.6264033,14.693916228252979
85.65361924663343,27.86839880852052,261.1331,32.215855,10,0.81104255,4.559856,14.828327482322937
85.65171832602509,27.86785491378006,277.40714,32.12165,10,0.82607436,4.559856,14.77198458965322
85.65281198082334,27.87180974107439,294.5251,31.96288,10,0.7844703,4.559856,14.753159529162499
85.6522129870482,27.873697995618414,10.873988,41.141712,10,0.83321106,4.559856,14.406117659154267
85.65208067362511,27.874153741145143,5.171189,22.114275,10,0.64100885,4.559856,14.599360691944828
85.65365225891372,27.873546991795276,355.0267,32.362797,10,0.79573077,4.559856,14.532410698729398
85.65449600260146,27.87341175600508,330.50656,40.546986,10,0.79830587,4.6264033,14.44870092816028
85.65737025643459,27.87403907866226,309.12003,30.544647,60,0.63529414,4.6264033,14.122476780972411
85.65788523801139,27.87292416877629,290.74924,34.426075,60,0.37808293,4.6264033,14.799358164001728
85.63283156347947,27.877828049150374,356.76254,32.96526,10,0.61096257,4.559856,14.455945374716585
85.63162941843433,27.877641122246768,21.676785,32.80287,30,0.35737827,4.559856,14.741974157667284
85.6295696268722,27.881309465754487,217.57117,45.60055,10,0.71411324,4.559856,13.837466488498528
85.64148777236875,27.87948350334012,194.46776,43.61906,10,0.71607447,4.559856,14.349238293604259
85.65830814180093,27.875859358624005,196.93933,41.345886,60,0.45021185,4.6264033,14.345652741211637
85.61977013601754,27.8871326627151,214.94572,33.879387,30,0.43409917,4.559856,14.241640416667584
85.62010442688553,27.88686297889833,213.30219,30.981346,60,0.5038435,4.559856,13.96303567616645
85.6586863125089,27.893969130553213,230.98692,29.498499,30,0.6289655,4.548963,14.88323108148604
85.6585397783051,27.89358234755473,221.47505,34.659008,10,0.5763878,4.548963,14.753332998833988
85.66231364379692,27.891025933190043,241.85524,38.28442,30,0.6063794,4.6264033,14.921631244638725
85.6802473536585,27.858533152064,220.03818,36.50222,10,0.66441005,4.6264033,14.695634613895713
85.65389777409226,27.837173771048167,160.10596,40.7204,10,0.45146236,4.4971914,14.595336778969179
85.51072648469409,27.93077926273894,175.11754,40.730965,10,0.6702017,4.496347,14.260087937495122
85.52753694049682,27.938110729870623,175.82326,26.709585,60,0.36715645,4.987441,15.179497700308012
85.52832115914008,27.93780107567277,174.12485,35.603535,60,0.5628526,4.987441,14.948897628722426
85.52402514622008,27.92986520480491,151.2434,31.355886,30,0.69747686,5.2217073,14.850647997039678
85.52076173484771,27.949119514944,206.57426,37.893517,10,0.76647764,4.987441,14.99398423069794
85.5297284777302,27.938179067247376,212.16357,27.307598,10,0.5694262,4.987441,15.140550131959492
85.58694504736818,27.94874496515648,200.67368,37.903812,10,0.7287505,4.8086514,14.911957079557007
85.56442962889017,27.941525849684076,168.48352,39.557335,10,0.70259917,4.987441,14.593784471461943
85.57698069295331,27.9057606710705,164.20403,45.26756,10,0.7973357,5.441863,14.551503783128858
85.68599435088255,27.84056018215157,322.0482,30.767183,10,0.73464656,4.6042256,14.99494677950637
85.69495872281223,27.825023799599656,226.28613,43.136703,10,0.5246701,4.6042256,14.652859413606702
85.69212446661322,27.82524868515677,193.89323,28.085264,30,0.46593696,4.6042256,14.917416244644853
85.68814438863224,27.85671603871751,195.30412,46.13819,30,0.44143206,4.6264033,14.652108180326607
85.69214128245093,27.85464382594198,173.79321,40.255505,60,0.45042193,4.6264033,15.169492327976384
85.68873765387595,27.83103175014068,240.6312,24.801792,30,0.3693189,4.6042256,15.170993128479266
85.68045000022249,27.810787806831,315.39633,46.899467,10,0.65924144,4.6042256,14.03585489423975
85.68342920744921,27.80665046769533,153.24443,53.29841,30,0.4892945,4.6042256,14.069922439879813
85.71949327811006,27.83032783399567,158.30373,43.2525,10,0.4817506,4.790456,14.466111465746224
85.68499458715003,27.801052894822902,327.13776,33.999992,10,0.4826549,4.263062,14.134158447151046
85.68562026276564,27.80769938697481,152.18411,39.47546,10,0.79399467,4.6042256,14.394613999025813
85.61591141094094,28.060005423977724,106.39134,24.650757,100,0.3019608,4.772528,16.065292171876482
85.68679087294612,27.80736506095112,142.99457,44.215828,10,0.7097004,4.6042256,14.058682019174512
85.69998747692769,27.830120046922417,165.89435,42.028847,30,0.41105527,4.790456,14.511776789788282
85.76685158752308,27.836372480731523,132.69872,48.88696,30,0.44633508,5.827962,13.992376637050663
85.75536061862623,27.857484641752965,63.541424,72.057495,10,0.6248609,5.3439345,13.502193908716265
85.75524442331856,27.85868317185659,116.06226,62.43829,10,0.67881477,5.3439345,13.258420207580476
85.73813938856053,27.851840932501524,3.157896,33.6123,60,0.7241665,4.696327,14.491965072972164
85.73630758408413,27.850436485593228,14.363424,41.529236,10,0.74158716,4.696327,14.654613590193371
85.73567771266164,27.85044509671836,31.837904,44.180267,10,0.75725025,4.696327,14.545582517197879
85.71865069105363,27.852918390440827,83.69333,30.517216,60,0.67550564,4.696327,14.974547011340231
85.76762751787453,27.83256541433336,75.27,35.004177,10,0.4748506,5.827962,13.744754118409372
85.72353516347877,27.86375545811913,87.84557,40.735424,30,0.6536986,4.696327,14.493606042299314
85.58199795115016,27.93673849910318,175.37767,34.298088,10,0.6011952,5.441863,14.868002777231235
85.58157888026888,27.936650843565165,166.17607,37.48278,10,0.62097573,5.441863,14.774276753212243
85.57906727594715,27.93572571936672,177.59944,41.182922,60,0.5056909,5.441863,14.516172487255186
85.68133138822967,27.935756828163225,19.07832,31.65921,10,0.836977,4.548963,14.816710539399711
85.57859553428874,27.935606442465243,199.2828,43.327023,60,0.6090812,5.441863,14.475353943056318
85.56845957655254,27.914506629632992,263.2804,28.959227,10,0.74562377,5.441863,14.795413887677842
85.60323161265487,27.924446528628312,133.19167,38.80404,10,0.85684645,5.441863,14.794769549842856
85.6013946592492,27.928208877947743,161.80988,27.843826,10,0.75464684,5.441863,15.376899330720624
85.6465021575352,27.931655806120148,217.40752,37.017166,10,0.64292055,4.625964,14.369914245243745
85.63629356863878,27.897207599698053,192.75117,42.39108,10,0.63976836,4.625964,14.09104222681564
85.63604642699306,27.897020626966427,185.27724,38.540028,10,0.75343937,4.625964,14.213619532239523
85.64688402743053,27.895240188045136,202.62917,33.68114,60,0.47475106,4.625964,14.735035561112818
85.64650218823738,27.894292553847432,189.36967,38.22113,10,0.73703384,4.625964,14.59372878425292
85.64634398475333,27.911620879572595,244.99652,36.042343,60,0.21710794,4.625964,14.513694928754509
85.6459935473764,27.91243220963961,211.979,28.961596,60,0.5449013,4.625964,14.877021175513624
85.64697983684106,27.91260531194937,240.76628,32.2019,10,0.67122364,4.625964,14.695100834736984
85.64769296120048,27.912527413525837,248.24435,31.443188,30,0.5944032,4.625964,14.75428176656029
85.64893048457074,27.911293474422177,240.12749,40.198578,60,0.23567691,4.625964,14.45969244614667
85.63360744080917,27.9086778309538,191.04002,25.561646,30,0.45199227,4.625964,14.65755962904244
85.63321961105578,27.90886369062775,215.0835,29.841726,10,0.55409026,4.625964,14.5918113634154
85.6480463008228,27.917761108554227,22.281672,45.41674,60,0.46262732,4.625964,14.126604257413835
85.64892183403127,27.916504111001927,15.463366,37.08232,10,0.76635253,4.625964,14.384786678955491
85.69691445544329,27.948477165024403,203.81187,46.23162,10,0.5821014,4.5957475,14.727695204771704
85.68912867134298,27.94851058887024,179.03203,47.32754,10,0.7489936,4.5957475,14.715641310221615
85.68443331312382,27.94653174170397,180.0,29.534676,30,0.78913957,4.5957475,14.946883031305275
85.68283546055602,28.01634526914785,243.97075,43.804028,30,0.65931684,4.758372,14.842995414005262
85.68461707698953,27.948436365861618,156.1657,35.96379,60,0.51635784,4.5957475,15.095270984381859
85.68326928597494,27.944643624476324,178.77644,40.63446,10,0.4147964,4.5957475,14.762768700044258
85.68009690184145,27.946163282283447,255.04695,39.19987,10,0.6206972,4.5957475,14.707483079266584
85.73064480418076,27.9175832700714,38.493546,37.42516,10,0.7485471,4.4527707,15.017269176230428
85.62682053593812,28.056744426738515,134.35936,43.509655,30,0.46585628,4.772528,14.923701815628975
85.77350814041114,27.953178983869904,120.16256,58.16867,30,0.36940068,4.5403075,14.165989064258666
85.7743002085615,27.99692002556288,79.16957,48.238297,60,0.49126282,4.90307,15.000625827641898
85.95856334729551,27.753626228146928,7.799232,47.159405,30,0.88990825,4.780184,14.701544224460845
85.89582712037117,27.810256755680808,208.93079,39.77126,30,0.30043384,4.9416623,14.30431125932643
85.88797436713605,27.82491412241902,233.11613,37.059517,10,0.48497853,4.9416623,14.50827896430475
85.88903474084036,27.824934140955914,220.29976,40.33139,30,0.34346175,4.9416623,14.592060551966508
85.8832287583466,27.829335506347967,142.27106,37.87406,30,0.43648794,4.9416623,14.435984672977204
85.90338964943668,27.83921076712796,281.9817,25.072882,60,0.6805094,4.9416623,15.053111680738112
85.82126273702326,27.74812612669185,-0.0,37.84767,10,0.67916566,5.6687784,13.982720913306816
85.57017066636662,27.968613986350125,150.8892,48.498207,10,0.4561124,4.8086514,14.53070039420817
85.57360752173166,27.965712067494103,223.85066,36.529507,60,0.68328935,4.8086514,15.046532634024118
85.57585505455516,27.965254752584503,240.74689,40.737762,10,0.80210525,4.8086514,14.526409703862113
85.58189297284117,27.97268752335925,224.40001,39.973347,60,0.33182228,4.8086514,15.153074573468883
85.5831657663845,27.970445804616357,200.67752,46.072075,30,0.3489301,4.8086514,15.274032712018226
85.58212025399261,27.96765701306851,233.96964,37.616623,10,0.5838918,4.8086514,15.246650065885413
85.58417456711275,27.967307215075525,240.66199,42.77158,30,0.54985344,4.8086514,14.91761620796042
85.58585138741711,27.965461644375612,241.33188,41.261158,30,0.41320634,4.8086514,14.98185521704246
85.55374877814793,27.940528433608367,192.92276,50.866325,10,0.47074762,4.987441,13.676693404599574
85.55933117714324,27.939130987044845,217.03897,33.79161,10,0.5458158,4.987441,14.363413960711624
85.5578247552398,27.939888723412395,216.7449,43.515545,10,0.5474199,4.987441,14.380941959745636
85.55818288987246,27.939920310014998,217.8903,44.554615,10,0.47660998,4.987441,14.498662456266064
85.55714517970074,27.939964709890827,217.55536,47.261444,10,0.37487122,4.987441,14.238369685974458
85.55172669971057,27.941011882485284,214.67342,35.32145,10,0.43126684,4.987441,13.912893139850441
85.50455716488398,27.995584839872645,120.73837,46.264732,60,0.27083224,4.541609,14.86465443936641
85.50431304385681,27.99339430496761,117.25224,51.05454,10,0.34479487,4.541609,14.877586331707857
85.50587543959018,27.98950771433623,174.92429,39.652836,30,0.40064266,4.541609,14.941275387819804
85.50723531453913,27.98898665253984,152.62971,32.53758,30,0.5890467,4.541609,14.915709927538073
85.51551012822465,27.99716565779933,160.98163,38.225063,60,0.5524849,4.541609,15.076378728143856
85.51672870691831,27.99733894800725,166.81244,25.741537,30,0.6278251,4.541609,15.454227453515106
85.51748166656621,27.997382928598785,151.94415,31.950644,10,0.7019433,4.541609,15.545743860435211
85.5183341838261,27.997476005043595,143.943,29.277727,10,0.80550957,4.541609,15.3895347739192
85.52161726911724,27.992729822131437,166.5899,43.48797,10,0.7197657,4.726099,14.712842200007405
85.52321752289903,27.986888882057155,185.8778,35.60366,10,0.56478584,4.726099,14.70819482774222
85.52809852890493,27.986098252301748,155.9149,33.97192,10,0.7812737,4.726099,14.79848830926776
85.52971227566172,27.9891065381966,112.65738,47.53314,10,0.59153485,4.726099,14.364023727311002
85.52919278883707,27.990409162311025,97.91311,63.42244,10,0.70481,4.726099,13.863661287547481
85.52229810682113,28.00181201273138,149.32097,49.858513,30,0.3613475,4.726099,15.743928845829476
85.52243042044891,28.00495546769012,78.381424,53.80199,10,0.4557106,4.726099,15.321869289816412
85.9068122874934,27.853381526185785,49.77862,47.804283,10,0.5675984,4.586505,14.45399849995131
85.52474561987712,28.00510338475215,71.48453,29.28061,10,0.658831,4.726099,15.159353755866242
85.5248932481496,28.00674152134686,81.14425,32.248165,10,0.8309775,4.726099,14.938867119505819
85.52894813690615,28.009867946305164,-0.0,4.6273675,30,0.6226934,4.726099,15.446104044059643
85.531554970385,28.01932459097495,106.08002,43.0792,10,0.48510313,4.726099,14.829363502000316
85.53331916052332,28.01954823078005,109.72945,31.938707,60,0.2932377,4.726099,14.873698197498403
85.53298870522394,28.01616760135244,79.04895,53.741306,10,0.8102345,4.726099,14.548658841526567
85.53361810850384,28.01735163523361,102.78978,33.349525,10,0.57120615,4.726099,14.490530081248533
85.53647300470347,28.028757000998205,235.98009,20.613098,10,0.7751792,4.726099,15.120821447541694
85.68292177039872,28.024129328236366,296.76767,40.78208,10,0.7819966,4.758372,15.006877751926563
85.55887699395637,28.007734484301757,189.03265,43.054317,30,0.69500935,4.726099,15.066490496017614
85.90289111104734,27.781243989861405,141.64903,39.545464,30,0.2865681,5.2163897,14.571592919620388
85.93199672831895,27.812148300221708,305.15738,50.400883,10,0.6743764,4.9416623,14.179144149721479
85.93159063575398,27.811489150486903,312.6799,49.481453,10,0.69662493,4.9416623,14.06561661319745
85.58208544955649,28.121796667464952,79.0803,30.886868,30,0.2433969,3.858997,15.890802417336744
85.58304328701867,28.09498357470134,153.83908,28.416033,10,0.19640765,4.2639217,15.805665874740253
85.58197607738425,28.04258727214567,82.6047,32.16273,60,0.27107167,4.835017,15.164745575756202
85.88880311102363,27.868175028208075,283.96246,31.123798,10,0.46753246,4.586505,14.633821744917435
85.79026108667699,27.83102423041015,349.56952,35.289707,10,0.75987136,6.7913833,14.525875082737425
85.56616592915344,27.83971563128315,199.5664,31.018253,60,0.37147436,4.647837,14.33189586561086
85.79358271177972,27.828997824563835,343.56464,37.82433,10,0.6354259,6.7913833,14.55900615975257
85.79331946753057,27.828849043757614,343.56467,37.824326,10,0.60050356,6.7913833,14.555274765417748
85.79281387050753,27.829359215212456,353.0569,46.66775,10,0.48973528,6.7913833,14.403396534110087
85.79100394717436,27.83065145750102,330.9998,43.347775,10,0.7515036,6.7913833,14.549167164353154
85.55332719783426,27.843576843219875,136.4693,29.17003,30,0.4728261,4.967406,14.419839835984126
85.55118576427876,27.844793973961757,67.16621,22.643303,10,0.52576566,4.967406,14.80045579866002
85.55142322694549,27.82229171521181,92.1104,23.729635,30,0.7907654,4.967406,15.086750901336954
85.50571564527782,27.897643015860115,180.0,36.071453,30,0.4240485,4.496347,14.564010308269097
85.50558833561364,27.894918029325364,154.86662,36.245445,30,0.6370831,4.496347,14.681440976900195
85.502990715111,27.89580543744671,172.19067,47.160095,30,0.53886694,4.496347,14.234746146784259
85.50248590462607,27.89578023880447,157.89445,34.270992,30,0.5325712,4.496347,14.182814065359961
85.5021383901269,27.89555157597744,149.0777,43.90119,30,0.5772549,4.496347,14.344054545074401
85.50575946250426,27.89195168075316,184.41125,35.541183,10,0.56789464,4.607892,14.424517348887544
85.48865813660782,27.901584281734262,154.12915,32.197735,10,0.8112056,4.496347,14.92618509530572
85.48837707110226,27.90232674376726,153.1506,34.584766,10,0.6793407,4.496347,14.718054019478705
85.7377404376863,27.87255553544342,116.394066,49.364613,60,0.543907,4.696327,14.337204241427147
85.73764530983247,27.87371655637829,94.3578,46.808235,10,0.7358082,4.696327,14.21815262668687
85.73987403609085,27.877245139786197,81.38326,32.954166,10,0.7268293,4.696327,14.579072316177546
85.73968853596874,27.877451972053414,82.10576,43.316513,10,0.7586935,4.696327,14.914021198705335
85.73958935332594,27.877597109440057,90.97388,43.60381,10,0.7586935,4.696327,14.914021198705335
85.73973888315827,27.877809772676724,91.1509,38.866627,10,0.77563435,4.696327,14.732416080116954
85.74048298244985,27.878444212441828,68.23812,31.436245,10,0.7754789,4.696327,14.99046673198187
85.73358524253048,27.88600950819496,105.67397,50.156128,30,0.63127226,4.696327,14.337904871655985
85.73411763574622,27.88705522888764,70.738655,39.8357,10,0.8219118,4.696327,14.337299123188362
85.73429875046479,27.88728796154032,63.499462,38.594448,10,0.8219118,4.696327,14.337299123188362
85.7319835012877,27.88861454871691,353.54498,39.164623,10,0.77713,4.696327,14.557430610491027
85.7277398829154,27.888393029866855,37.026028,36.127357,10,0.8188628,4.696327,14.893218896886694
85.72666355806642,27.88843047420489,35.41913,34.80843,10,0.77986205,4.696327,14.591814951984082
85.73378858599219,27.86006745178117,134.99335,70.15231,30,0.5763426,4.696327,13.11019269642873
85.73451365630245,27.859342764054688,170.27524,47.307358,30,0.5935238,4.696327,14.220003069164921
85.73822631482895,27.86260981285621,161.0355,53.516422,60,0.43506116,4.696327,13.85317426563059
85.75732726030044,27.90929391660572,204.1504,43.236053,60,0.30484417,4.77441,14.489801571372153
85.75806598339335,27.90885936561637,222.98169,36.95529,30,0.4735843,4.77441,14.575460805226754
85.75436088687327,27.909635040494628,222.45631,45.88054,30,0.5926834,4.77441,14.20452164129673
85.75287037711895,27.913565403327237,197.58159,40.332905,30,0.4049125,4.77441,14.619952507229394
85.75387209811062,27.91261103722823,189.634,44.571697,60,0.32,4.77441,14.382950109421243
85.7604644132059,27.91053667688668,92.57273,47.252483,30,0.6260135,4.77441,14.23469216440487
85.76020112571541,27.910630219286123,37.329998,43.120872,30,0.62710136,4.77441,14.246799257760033
85.75948720538207,27.91057683845581,97.194954,14.4934635,30,0.46954876,4.77441,15.702776774377114
85.75899988354419,27.91113877133138,114.40755,36.660732,30,0.6551471,4.77441,15.438382260727582
85.7592798828699,27.91155573901069,91.80763,45.745377,30,0.5391989,4.77441,14.38546032199228
85.75999961408736,27.912620878932543,100.94042,30.83962,10,0.69745606,4.77441,14.848855405277737
85.7616001576244,27.91282677257756,43.88767,41.938004,10,0.72364926,4.77441,14.384675377858658
85.76069122292067,27.912689318918137,50.360474,20.837667,10,0.73469824,4.77441,14.47169612170655
85.76107925538575,27.912841382184688,24.903975,34.83965,10,0.72655076,4.77441,14.658966827128763
85.74264801365122,27.915503661322152,72.186584,32.414906,10,0.5044501,4.4527707,13.829670988851571
85.71930741006321,27.87953047246048,72.18102,46.613976,10,0.768648,4.696327,14.716292478071514
85.75198944476077,27.870150583707645,109.7701,60.54504,10,0.7749734,5.3439345,13.844060205628917
85.75145231079442,27.870656329409336,70.52628,34.20797,10,0.7998743,5.3439345,14.199238419065864
85.75183509478649,27.87133645432311,86.70043,40.155987,10,0.7821656,5.3439345,14.047867324624653
85.74947886087858,27.8733743482652,136.68938,38.69068,10,0.55358154,5.3439345,14.273734298516482
85.75162388576197,27.877420021961623,113.84427,40.06111,30,0.48355374,5.3439345,14.380473521075242
85.75565302360357,27.88161083264109,101.52905,36.08989,30,0.49084994,5.3439345,14.199397277547943
85.75744893170999,27.89128968032427,91.946945,43.61987,30,0.37091184,5.3439345,14.42323935707017
85.7574308300831,27.893108785533208,99.075,56.993317,30,0.37170616,4.77441,13.032288001100204
85.75571160389225,27.904498082886388,58.34387,42.779095,10,0.72587574,4.77441,14.218345899057388
85.75391744795829,27.905845915797563,73.023384,46.489166,10,0.5226863,4.77441,14.090310088129126
85.75234152970114,27.90604412967581,76.10187,43.335247,30,0.43794578,4.77441,14.05552628525935
85.75222823166453,27.907202489181586,78.88968,45.23018,30,0.49635363,4.77441,14.21709544550779
85.75028204689295,27.90742536243644,77.54198,42.002094,10,0.78594804,4.77441,14.410992470978378
85.74937623644121,27.90799398033301,76.834076,32.604244,30,0.75458837,4.77441,14.782050965076946
85.7511857160385,27.90944527912685,82.90527,52.65693,30,0.53180957,4.77441,14.450124598477364
85.74602085385621,27.906975474124824,115.81372,62.64736,30,0.40201417,4.77441,14.054592978633297
85.73284787114433,27.89418476234232,137.20824,50.503895,10,0.4460745,4.4527707,14.041207950234112
85.73343765947497,27.8948031358232,143.4052,52.225765,30,0.5315491,4.4527707,14.186576780414828
85.73370382626435,27.895078493561943,136.29175,52.406727,30,0.48527184,4.4527707,14.350975020860357
85.73431143646494,27.895010194322097,146.23349,40.58981,30,0.41430947,4.4527707,14.204092267539766
85.76078122282128,27.942583832096684,176.70583,43.731083,10,0.7599412,4.5403075,14.73892349458285
85.76086768130251,27.935841660697367,89.12732,46.74514,30,0.55345315,4.77441,14.413650282319312
85.76120809899317,27.9391060980781,112.18289,37.658657,10,0.72849476,4.5403075,14.779072917869122
85.76720345898084,27.956702631156237,161.45636,42.676327,30,0.65622646,4.5403075,15.06551837055982
85.78056893007135,27.968175266248917,116.26901,34.796696,30,0.42457232,4.5403075,14.24151780509672
85.77988962002985,28.02333575099465,133.72092,16.934505,60,0.09246488,4.90307,15.752146982986732
85.77367538986896,28.01646392044016,68.77195,44.52534,10,0.7348943,4.90307,14.42861366114555
85.7737809966622,28.026853989289528,151.14006,34.36762,30,0.42872766,4.90307,14.677289346461908
85.7797661038932,28.02573266697924,119.38493,50.674706,30,0.51566416,4.90307,14.26598176669239
85.7745451324064,28.03195511891938,52.889297,32.777817,60,0.35215053,4.90307,15.511064634928173
85.76034025070406,28.03283670282528,32.186195,34.550507,60,0.40345922,4.90307,14.673572451132971
85.76435427892787,28.03768707361241,337.44095,27.738546,10,0.7378965,4.90307,15.308917079308618
85.76338242277278,28.037462659294004,13.764425,31.66033,30,0.7018837,4.90307,15.295608559975022
85.76328558524929,28.039318250527824,75.95958,48.60095,10,0.61420465,4.90307,15.532412599386364
85.76893448762557,28.04322296176528,40.849243,39.118183,10,0.7569388,4.90307,14.874524440454007
85.75943012677925,28.05106892337505,53.029583,37.975037,10,0.7815293,4.90307,14.937696539453134
85.7568532000794,28.04316950500178,45.97148,28.177856,30,0.5591588,4.90307,15.251711080921334
85.75930500155522,28.04486468617949,44.752945,36.10837,10,0.75643677,4.90307,15.104503144578134
85.73256879237083,27.884191204125564,36.547077,30.299738,10,0.74662715,4.696327,14.979974986017169
85.73182840913925,27.883357537848227,32.47198,42.64535,10,0.45146826,4.696327,14.58943011659355
85.7498772453077,27.900764718301208,165.09128,40.508453,30,0.5211841,4.77441,14.533123923949962
85.75016826214296,27.899999006368507,174.89528,31.698847,10,0.5329275,4.77441,14.964578900032464
85.75134983249276,27.901508509425778,118.41661,45.58121,30,0.51943463,4.77441,14.33495937561838
85.7508293441721,27.90109109085264,132.34523,38.41623,30,0.4531683,4.77441,14.546060445051642
85.75828433185232,27.90618794807334,189.32825,45.485485,10,0.53803545,4.77441,14.030323415943226
85.75646105795502,27.906047310408027,174.12656,41.82937,30,0.5019185,4.77441,14.335392991817026
85.76011248034196,27.90509413362334,197.54565,49.101143,10,0.6843399,4.77441,13.758698333928455
85.76163410837488,27.908248201525197,111.04852,50.58863,30,0.19301285,4.77441,14.233717067234798
85.76238553739671,27.908746549182148,110.74296,43.825314,30,0.37688443,4.77441,14.337454439232902
