longitude,latitude,Aspect,DEM,Slope,LULC,NDVI,Rainfall,TWI,River,Road
85.65389777409226,27.837173771048167,160.10596,1866,40.7204,10,0.45146236,4.4971914,14.595336778969179,6576.229922987791,90.0
85.51072648469409,27.93077926273894,175.11754,1553,40.730965,10,0.6702017,4.496347,14.260087937495122,4092.0043988246152,432.6661530556787
85.52753694049682,27.938110729870623,175.82326,2264,26.709585,60,0.36715645,4.987441,15.179497700308012,2718.602582210206,30.0
85.52832115914008,27.93780107567277,174.12485,2221,35.603535,60,0.5628526,4.987441,14.948897628722426,2623.9283526803856,0.0
85.52402514622008,27.92986520480491,151.2434,1637,31.355886,30,0.69747686,5.2217073,14.850647997039678,2663.080922540658,228.47319317591726
85.52076173484771,27.949119514944,206.57426,2506,37.893517,10,0.76647764,4.987441,14.99398423069794,3969.3072443437786,84.8528137423857
85.5297284777302,27.938179067247376,212.16357,2282,27.307598,10,0.5694262,4.987441,15.140550131959492,2497.758995579838,84.8528137423857
85.58694504736818,27.94874496515648,200.67368,2309,37.903812,10,0.7287505,4.8086514,14.911957079557007,3459.5086356302104,150.0
85.56442962889017,27.941525849684076,168.48352,1706,39.557335,10,0.70259917,4.987441,14.593784471461943,840.535543567314,228.47319317591726
85.57698069295331,27.9057606710705,164.20403,2111,45.26756,10,0.7973357,5.441863,14.551503783128858,3030.0,60.0
85.68599435088255,27.84056018215157,322.0482,1461,30.767183,10,0.73464656,4.6042256,14.99494677950637,7880.640836886299,134.1640786499874
85.69495872281223,27.825023799599656,226.28613,1825,43.136703,10,0.5246701,4.6042256,14.652859413606702,7617.046671775091,42.42640687119285
85.69212446661322,27.82524868515677,193.89323,1764,28.085264,30,0.46593696,4.6042256,14.917416244644853,7865.322625296434,0.0
85.68814438863224,27.85671603871751,195.30412,2335,46.13819,30,0.44143206,4.6264033,14.652108180326607,7382.987200313975,60.0
85.69214128245093,27.85464382594198,173.79321,2291,40.255505,60,0.45042193,4.6264033,15.169492327976384,6944.595020589753,30.0
85.68873765387595,27.83103175014068,240.6312,1721,24.801792,30,0.3693189,4.6042256,15.170993128479266,7933.851523692639,30.0
85.68045000022249,27.810787806831,315.39633,1329,46.899467,10,0.65924144,4.6042256,14.03585489423975,9154.916711800277,182.48287590894657
85.68342920744921,27.80665046769533,153.24443,1372,53.29841,30,0.4892945,4.6042256,14.069922439879813,8820.0,150.0
85.71949327811006,27.83032783399567,158.30373,1888,43.2525,10,0.4817506,4.790456,14.466111465746224,4989.9298592264795,150.0
85.68499458715003,27.801052894822902,327.13776,1130,33.999992,10,0.4826549,4.263062,14.134158447151046,8670.0,30.0
85.68562026276564,27.80769938697481,152.18411,1474,39.47546,10,0.79399467,4.6042256,14.394613999025813,8580.0,90.0
85.61591141094094,28.060005423977724,106.39134,3693,24.650757,100,0.3019608,4.772528,16.065292171876482,9678.4761197205,4068.0707958441426
85.68679087294612,27.80736506095112,142.99457,1381,44.215828,10,0.7097004,4.6042256,14.058682019174512,8460.0,150.0
85.69998747692769,27.830120046922417,165.89435,1983,42.028847,30,0.41105527,4.790456,14.511776789788282,6843.683218852258,30.0
85.76685158752308,27.836372480731523,132.69872,1126,48.88696,30,0.44633508,5.827962,13.992376637050663,480.0,42.42640687119285
85.75536061862623,27.857484641752965,63.541424,1107,72.057495,10,0.6248609,5.3439345,13.502193908716265,120.0,212.13203435596427
85.75524442331856,27.85868317185659,116.06226,1188,62.43829,10,0.67881477,5.3439345,13.258420207580476,0.0,161.55494421403512
85.73813938856053,27.851840932501524,3.157896,1352,33.6123,60,0.7241665,4.696327,14.491965072972164,1950.0,492.0365840057018
85.73630758408413,27.850436485593228,14.363424,1450,41.529236,10,0.74158716,4.696327,14.654613590193371,2202.2942582679543,563.6488268416781
85.73567771266164,27.85044509671836,31.837904,1465,44.180267,10,0.75725025,4.696327,14.545582517197879,2257.1885167172018,553.1726674375732
85.71865069105363,27.852918390440827,83.69333,1694,30.517216,60,0.67550564,4.696327,14.974547011340231,4039.430652950982,256.3201123595259
85.76762751787453,27.83256541433336,75.27,1049,35.004177,10,0.4748506,5.827962,13.744754118409372,390.0,313.20919526731655
85.72353516347877,27.86375545811913,87.84557,1636,40.735424,30,0.6536986,4.696327,14.493606042299314,3420.0,94.86832980505139
85.58199795115016,27.93673849910318,175.37767,1955,34.298088,10,0.6011952,5.441863,14.868002777231235,2640.0,0.0
85.58157888026888,27.936650843565165,166.17607,1959,37.48278,10,0.62097573,5.441863,14.774276753212243,2610.0,0.0
85.57906727594715,27.93572571936672,177.59944,1859,41.182922,60,0.5056909,5.441863,14.516172487255186,2310.0,90.0
85.68133138822967,27.935756828163225,19.07832,1966,31.65921,10,0.836977,4.548963,14.816710539399711,4444.963441919405,90.0
85.57859553428874,27.935606442465243,199.2828,1829,43.327023,60,0.6090812,5.441863,14.475353943056318,2280.0,94.86832980505139
85.56845957655254,27.914506629632992,263.2804,1762,28.959227,10,0.74562377,5.441863,14.795413887677842,1745.4225849346626,169.7056274847714
85.60323161265487,27.924446528628312,133.19167,2139,38.80404,10,0.85684645,5.441863,14.794769549842856,2581.046299468493,330.0
85.6013946592492,27.928208877947743,161.80988,2458,27.843826,10,0.75464684,5.441863,15.376899330720624,2938.3158441529054,60.0
85.6465021575352,27.931655806120148,217.40752,1607,37.017166,10,0.64292055,4.625964,14.369914245243745,872.066511224918,276.5863337187866
85.63629356863878,27.897207599698053,192.75117,1355,42.39108,10,0.63976836,4.625964,14.09104222681564,1331.540461270329,94.86832980505139
85.63604642699306,27.897020626966427,185.27724,1328,38.540028,10,0.75343937,4.625964,14.213619532239523,1302.4976007655446,108.16653826391968
85.64688402743053,27.895240188045136,202.62917,1490,33.68114,60,0.47475106,4.625964,14.735035561112818,2466.029196907449,60.0
85.64650218823738,27.894292553847432,189.36967,1435,38.22113,10,0.73703384,4.625964,14.59372878425292,2516.068361551411,180.0
85.64634398475333,27.911620879572595,244.99652,1454,36.042343,60,0.21710794,4.625964,14.513694928754509,1421.442928857856,120.0
85.6459935473764,27.91243220963961,211.979,1472,28.961596,60,0.5449013,4.625964,14.877021175513624,1336.6001645967278,30.0
85.64697983684106,27.91260531194937,240.76628,1525,32.2019,10,0.67122364,4.625964,14.695100834736984,1402.6403673073153,60.0
85.64769296120048,27.912527413525837,248.24435,1572,31.443188,30,0.5944032,4.625964,14.75428176656029,1471.2239802287074,60.0
85.64893048457074,27.911293474422177,240.12749,1601,40.198578,60,0.23567691,4.625964,14.45969244614667,1663.3099530754935,0.0
85.63360744080917,27.9086778309538,191.04002,1100,25.561646,30,0.45199227,4.625964,14.65755962904244,510.0,30.0
85.63321961105578,27.90886369062775,215.0835,1110,29.841726,10,0.55409026,4.625964,14.5918113634154,450.0,42.42640687119285
85.6480463008228,27.917761108554227,22.281672,1384,45.41674,60,0.46262732,4.625964,14.126604257413835,1215.6479753612887,108.16653826391968
85.64892183403127,27.916504111001927,15.463366,1478,37.08232,10,0.76635253,4.625964,14.384786678955491,1376.4083696345353,174.92855684535903
85.69691445544329,27.948477165024403,203.81187,2602,46.23162,10,0.5821014,4.5957475,14.727695204771704,6180.0,1350.3332921912279
85.68912867134298,27.94851058887024,179.03203,2683,47.32754,10,0.7489936,4.5957475,14.715641310221615,5310.0,937.709976485267
85.68443331312382,27.94653174170397,180.0,2480,29.534676,30,0.78913957,4.5957475,14.946883031305275,4770.0,742.1590126111788
85.68283546055602,28.01634526914785,243.97075,2673,43.804028,30,0.65931684,4.758372,14.842995414005262,6837.104650361876,2388.346708499417
85.68461707698953,27.948436365861618,156.1657,2642,35.96379,60,0.51635784,4.5957475,15.095270984381859,4800.0,942.0191080864549
85.68326928597494,27.944643624476324,178.77644,2330,40.63446,10,0.4147964,4.5957475,14.762768700044258,4650.0,553.1726674375732
85.68009690184145,27.946163282283447,255.04695,2364,39.19987,10,0.6206972,4.5957475,14.707483079266584,4290.0,408.0441152620633
85.73064480418076,27.9175832700714,38.493546,2539,37.42516,10,0.7485471,4.4527707,15.017269176230428,3669.945503682582,960.0
85.62682053593812,28.056744426738515,134.35936,2976,43.509655,30,0.46585628,4.772528,14.923701815628975,9148.376905222041,2906.905571221742
85.77350814041114,27.953178983869904,120.16256,2552,58.16867,30,0.36940068,4.5403075,14.165989064258666,1392.0129309744218,381.8376618407357
85.7743002085615,27.99692002556288,79.16957,2895,48.238297,60,0.49126282,4.90307,15.000625827641898,1081.6653826391967,975.8073580374356
85.95856334729551,27.753626228146928,7.799232,2608,47.159405,30,0.88990825,4.780184,14.701544224460845,7338.9713175621555,1200.3749414245533
85.89582712037117,27.810256755680808,208.93079,1355,39.77126,30,0.30043384,4.9416623,14.30431125932643,536.6563145999496,0.0
85.88797436713605,27.82491412241902,233.11613,1508,37.059517,10,0.48497853,4.9416623,14.50827896430475,722.4956747275378,30.0
85.88903474084036,27.824934140955914,220.29976,1543,40.33139,30,0.34346175,4.9416623,14.592060551966508,816.0882305241266,108.16653826391968
85.8832287583466,27.829335506347967,142.27106,1691,37.87406,30,0.43648794,4.9416623,14.435984672977204,657.9513659838393,123.69316876852982
85.90338964943668,27.83921076712796,281.9817,2140,25.072882,60,0.6805094,4.9416623,15.053111680738112,2269.9118925632333,60.0
85.82126273702326,27.74812612669185,-0.0,784,37.84767,10,0.67916566,5.6687784,13.982720913306816,240.0,271.66155414412253
85.57017066636662,27.968613986350125,150.8892,2381,48.498207,10,0.4561124,4.8086514,14.53070039420817,3721.9349806249975,42.42640687119285
85.57360752173166,27.965712067494103,223.85066,2258,36.529507,60,0.68328935,4.8086514,15.046532634024118,3584.215395313178,330.0
85.57585505455516,27.965254752584503,240.74689,2317,40.737762,10,0.80210525,4.8086514,14.526409703862113,3695.240181639077,189.73665961010278
85.58189297284117,27.97268752335925,224.40001,2947,39.973347,60,0.33182228,4.8086514,15.153074573468883,4734.395420748039,192.09372712298546
85.5831657663845,27.970445804616357,200.67752,2866,46.072075,30,0.3489301,4.8086514,15.274032712018226,4626.035019322703,323.10988842807024
85.58212025399261,27.96765701306851,233.96964,2649,37.616623,10,0.5838918,4.8086514,15.246650065885413,4315.205672966238,400.24992192379
85.58417456711275,27.967307215075525,240.66199,2779,42.77158,30,0.54985344,4.8086514,14.91761620796042,4402.646931108603,313.20919526731655
85.58585138741711,27.965461644375612,241.33188,2824,41.261158,30,0.41320634,4.8086514,14.98185521704246,4412.550282999618,161.55494421403512
85.55374877814793,27.940528433608367,192.92276,1333,50.866325,10,0.47074762,4.987441,13.676693404599574,371.0795063055894,60.0
85.55933117714324,27.939130987044845,217.03897,1531,33.79161,10,0.5458158,4.987441,14.363413960711624,241.86773244895647,127.27922061357854
85.5578247552398,27.939888723412395,216.7449,1476,43.515545,10,0.5474199,4.987441,14.380941959745636,300.0,150.0
85.55818288987246,27.939920310014998,217.8903,1491,44.554615,10,0.47660998,4.987441,14.498662456266064,300.0,169.7056274847714
85.55714517970074,27.939964709890827,217.55536,1442,47.261444,10,0.37487122,4.987441,14.238369685974458,300.0,67.0820393249937
85.55172669971057,27.941011882485284,214.67342,1251,35.32145,10,0.43126684,4.987441,13.912893139850441,516.1395160225576,0.0
85.50455716488398,27.995584839872645,120.73837,2980,46.264732,60,0.27083224,4.541609,14.86465443936641,8531.875526518188,1032.2790320451152
85.50431304385681,27.99339430496761,117.25224,2883,51.05454,10,0.34479487,4.541609,14.877586331707857,8371.021443049825,870.0
85.50587543959018,27.98950771433623,174.92429,2531,39.652836,30,0.40064266,4.541609,14.941275387819804,7939.294679000144,484.6648326421053
85.50723531453913,27.98898665253984,152.62971,2471,32.53758,30,0.5890467,4.541609,14.915709927538073,7793.593522887885,323.10988842807024
85.51551012822465,27.99716565779933,160.98163,2791,38.225063,60,0.5524849,4.541609,15.076378728143856,7938.387745631981,759.5393340703298
85.51672870691831,27.99733894800725,166.81244,2733,25.741537,30,0.6278251,4.541609,15.454227453515106,7899.120204174639,764.8529270389178
85.51748166656621,27.997382928598785,151.94415,2722,31.950644,10,0.7019433,4.541609,15.545743860435211,7851.636772036771,752.3961722390673
85.5183341838261,27.997476005043595,143.943,2705,29.277727,10,0.80550957,4.541609,15.3895347739192,7804.90230560255,750.0
85.52161726911724,27.992729822131437,166.5899,2316,43.48797,10,0.7197657,4.726099,14.712842200007405,7182.478680789802,127.27922061357854
85.52321752289903,27.986888882057155,185.8778,1963,35.60366,10,0.56478584,4.726099,14.70819482774222,6525.396539674812,349.85711369071805
85.52809852890493,27.986098252301748,155.9149,1813,33.97192,10,0.7812737,4.726099,14.79848830926776,6174.827932825335,30.0
85.52971227566172,27.9891065381966,112.65738,1912,47.53314,10,0.59153485,4.726099,14.364023727311002,6387.112023442207,152.97058540778355
85.52919278883707,27.990409162311025,97.91311,2029,63.42244,10,0.70481,4.726099,13.863661287547481,6548.320395338029,161.55494421403512
85.52229810682113,28.00181201273138,149.32097,2570,49.858513,30,0.3613475,4.726099,15.743928845829476,8009.606731918865,766.6159403508383
85.52243042044891,28.00495546769012,78.381424,2652,53.80199,10,0.4557106,4.726099,15.321869289816412,8333.414666269764,958.5927185202274
85.9068122874934,27.853381526185785,49.77862,1767,47.804283,10,0.5675984,4.586505,14.45399849995131,2523.568901377571,296.98484809834997
85.52474561987712,28.00510338475215,71.48453,2497,29.28061,10,0.658831,4.726099,15.159353755866242,8248.854465924343,750.0
85.5248932481496,28.00674152134686,81.14425,2404,32.248165,10,0.8309775,4.726099,14.938867119505819,8414.130971169869,684.7627326307996
85.52894813690615,28.009867946305164,-0.0,2100,4.6273675,30,0.6226934,4.726099,15.446104044059643,8558.469489342122,174.92855684535903
85.531554970385,28.01932459097495,106.08002,2232,43.0792,10,0.48510313,4.726099,14.829363502000316,9469.78880440319,540.8326913195983
85.53331916052332,28.01954823078005,109.72945,2119,31.938707,60,0.2932377,4.726099,14.873698197498403,9444.474575115335,597.7457653551382
85.53298870522394,28.01616760135244,79.04895,2039,53.741306,10,0.8102345,4.726099,14.548658841526567,9111.756142478793,241.86773244895647
85.53361810850384,28.01735163523361,102.78978,2034,33.349525,10,0.57120615,4.726099,14.490530081248533,9204.574949447693,391.15214431215895
85.53647300470347,28.028757000998205,235.98009,2392,20.613098,10,0.7751792,4.726099,15.120821447541694,10366.725616123926,1647.5436261295179
85.68292177039872,28.024129328236366,296.76767,2723,40.78208,10,0.7819966,4.758372,15.006877751926563,7472.951224248691,3168.0909077865804
85.55887699395637,28.007734484301757,189.03265,2944,43.054317,30,0.69500935,4.726099,15.066490496017614,7830.517224296234,726.2231062146122
85.90289111104734,27.781243989861405,141.64903,1094,39.545464,30,0.2865681,5.2163897,14.571592919620388,408.0441152620633,67.0820393249937
85.93199672831895,27.812148300221708,305.15738,1730,50.400883,10,0.6743764,4.9416623,14.179144149721479,3827.4403979683343,67.0820393249937
85.93159063575398,27.811489150486903,312.6799,1749,49.481453,10,0.69662493,4.9416623,14.06561661319745,3767.7181423243433,84.8528137423857
85.58208544955649,28.121796667464952,79.0803,4172,30.886868,30,0.2433969,3.858997,15.890802417336744,8251.36352368504,550.7267925205746
85.58304328701867,28.09498357470134,153.83908,3958,28.416033,10,0.19640765,4.2639217,15.805665874740253,11250.159998862238,558.0322571321483
85.58197607738425,28.04258727214567,82.6047,3053,32.16273,60,0.27107167,4.835017,15.164745575756202,9486.121441347881,2016.9283576765931
85.88880311102363,27.868175028208075,283.96246,1484,31.123798,10,0.46753246,4.586505,14.633821744917435,349.85711369071805,600.7495318350236
85.79026108667699,27.83102423041015,349.56952,1426,35.289707,10,0.75987136,6.7913833,14.525875082737425,1710.0,30.0
85.56616592915344,27.83971563128315,199.5664,946,31.018253,60,0.37147436,4.647837,14.33189586561086,0.0,0.0
85.79358271177972,27.828997824563835,343.56464,1617,37.82433,10,0.6354259,6.7913833,14.55900615975257,2070.217379890334,30.0
85.79331946753057,27.828849043757614,343.56467,1637,37.824326,10,0.60050356,6.7913833,14.555274765417748,2040.2205763103163,30.0
85.79281387050753,27.829359215212456,353.0569,1584,46.66775,10,0.48973528,6.7913833,14.403396534110087,2010.0,67.0820393249937
85.79100394717436,27.83065145750102,330.9998,1463,43.347775,10,0.7515036,6.7913833,14.549167164353154,1800.0,60.0
85.55332719783426,27.843576843219875,136.4693,1030,29.17003,30,0.4728261,4.967406,14.419839835984126,295.4657340538831,60.0
85.55118576427876,27.844793973961757,67.16621,1135,22.643303,10,0.52576566,4.967406,14.80045579866002,379.47331922020555,60.0
85.55142322694549,27.82229171521181,92.1104,1561,23.729635,30,0.7907654,4.967406,15.086750901336954,2106.418761785035,67.0820393249937
85.50571564527782,27.897643015860115,180.0,1751,36.071453,30,0.4240485,4.496347,14.564010308269097,3576.1711368445444,0.0
85.50558833561364,27.894918029325364,154.86662,1563,36.245445,30,0.6370831,4.496347,14.681440976900195,3570.0,108.16653826391968
85.502990715111,27.89580543744671,172.19067,1634,47.160095,30,0.53886694,4.496347,14.234746146784259,3870.0,30.0
85.50248590462607,27.89578023880447,157.89445,1614,34.270992,30,0.5325712,4.496347,14.182814065359961,3930.0,30.0
85.5021383901269,27.89555157597744,149.0777,1636,43.90119,30,0.5772549,4.496347,14.344054545074401,3960.0,30.0
85.50575946250426,27.89195168075316,184.41125,1387,35.541183,10,0.56789464,4.607892,14.424517348887544,3570.0,30.0
85.48865813660782,27.901584281734262,154.12915,1910,32.197735,10,0.8112056,4.496347,14.92618509530572,5499.745448654874,189.73665961010278
85.48837707110226,27.90232674376726,153.1506,1979,34.584766,10,0.6793407,4.496347,14.718054019478705,5537.011829497929,150.0
85.7377404376863,27.87255553544342,116.394066,1954,49.364613,60,0.543907,4.696327,14.337204241427147,1860.0,342.05262752974136
85.73764530983247,27.87371655637829,94.3578,2075,46.808235,10,0.7358082,4.696327,14.21815262668687,1860.0,330.0
85.73987403609085,27.877245139786197,81.38326,2003,32.954166,10,0.7268293,4.696327,14.579072316177546,1642.3458831805194,42.42640687119285
85.73968853596874,27.877451972053414,82.10576,2019,43.316513,10,0.7586935,4.696327,14.914021198705335,1677.0509831248423,60.0
85.73958935332594,27.877597109440057,90.97388,2020,43.60381,10,0.7586935,4.696327,14.914021198705335,1677.0509831248423,60.0
85.73973888315827,27.877809772676724,91.1509,2020,38.866627,10,0.77563435,4.696327,14.732416080116954,1653.2694880145825,94.86832980505139
85.74048298244985,27.878444212441828,68.23812,1966,31.436245,10,0.7754789,4.696327,14.99046673198187,1615.5494421403512,201.24611797498108
85.73358524253048,27.88600950819496,105.67397,1792,50.156128,30,0.63127226,4.696327,14.337904871655985,2631.2924580897507,0.0
85.73411763574622,27.88705522888764,70.738655,1772,39.8357,10,0.8219118,4.696327,14.337299123188362,2639.4885868288957,94.86832980505139
85.73429875046479,27.88728796154032,63.499462,1737,38.594448,10,0.8219118,4.696327,14.337299123188362,2639.4885868288957,94.86832980505139
85.7319835012877,27.88861454871691,353.54498,1700,39.164623,10,0.77713,4.696327,14.557430610491027,2922.498930709813,30.0
85.7277398829154,27.888393029866855,37.026028,1834,36.127357,10,0.8188628,4.696327,14.893218896886694,3340.9280147887052,201.24611797498108
85.72666355806642,27.88843047420489,35.41913,1887,34.80843,10,0.77986205,4.696327,14.591814951984082,3448.0429231667054,240.0
85.73378858599219,27.86006745178117,134.99335,1389,70.15231,30,0.5763426,4.696327,13.11019269642873,2280.0,276.5863337187866
85.73451365630245,27.859342764054688,170.27524,1232,47.307358,30,0.5935238,4.696327,14.220003069164921,2220.0,351.14099732158877
85.73822631482895,27.86260981285621,161.0355,1426,53.516422,60,0.43506116,4.696327,13.85317426563059,1800.0,152.97058540778355
85.75732726030044,27.90929391660572,204.1504,1610,43.236053,60,0.30484417,4.77441,14.489801571372153,827.5868534480234,210.0
85.75806598339335,27.90885936561637,222.98169,1604,36.95529,30,0.4735843,4.77441,14.575460805226754,742.7651041883969,120.0
85.75436088687327,27.909635040494628,222.45631,1517,45.88054,30,0.5926834,4.77441,14.20452164129673,1106.752004741803,466.6904755831213
85.75287037711895,27.913565403327237,197.58159,1814,40.332905,30,0.4049125,4.77441,14.619952507229394,1527.9397893896212,258.0697580112788
85.75387209811062,27.91261103722823,189.634,1746,44.571697,60,0.32,4.77441,14.382950109421243,1358.3077707206126,313.20919526731655
85.7604644132059,27.91053667688668,92.57273,1645,47.252483,30,0.6260135,4.77441,14.23469216440487,690.0,120.0
85.76020112571541,27.910630219286123,37.329998,1660,43.120872,30,0.62710136,4.77441,14.246799257760033,720.0,90.0
85.75948720538207,27.91057683845581,97.194954,1716,14.4934635,30,0.46954876,4.77441,15.702776774377114,804.9844718999243,0.0
85.75899988354419,27.91113877133138,114.40755,1746,36.660732,30,0.6551471,4.77441,15.438382260727582,870.0,30.0
85.7592798828699,27.91155573901069,91.80763,1707,45.745377,30,0.5391989,4.77441,14.38546032199228,840.0,60.0
85.75999961408736,27.912620878932543,100.94042,1688,30.83962,10,0.69745606,4.77441,14.848855405277737,750.0,30.0
85.7616001576244,27.91282677257756,43.88767,1595,41.938004,10,0.72364926,4.77441,14.384675377858658,570.0,30.0
85.76069122292067,27.912689318918137,50.360474,1641,20.837667,10,0.73469824,4.77441,14.47169612170655,690.0,30.0
85.76107925538575,27.912841382184688,24.903975,1622,34.83965,10,0.72655076,4.77441,14.658966827128763,630.0,30.0
85.74264801365122,27.915503661322152,72.186584,1938,32.414906,10,0.5044501,4.4527707,13.829670988851571,2482.0354550247666,256.3201123595259
85.71930741006321,27.87953047246048,72.18102,2545,46.613976,10,0.768648,4.696327,14.716292478071514,3937.2071319655006,787.4642849044013
85.75198944476077,27.870150583707645,109.7701,1043,60.54504,10,0.7749734,5.3439345,13.844060205628917,270.0,150.0
85.75145231079442,27.870656329409336,70.52628,1115,34.20797,10,0.7998743,5.3439345,14.199238419065864,330.0,210.0
85.75183509478649,27.87133645432311,86.70043,1057,40.155987,10,0.7821656,5.3439345,14.047867324624653,270.0,134.1640786499874
85.74947886087858,27.8733743482652,136.68938,1262,38.69068,10,0.55358154,5.3439345,14.273734298516482,540.0,408.0441152620633
85.75162388576197,27.877420021961623,113.84427,1256,40.06111,30,0.48355374,5.3439345,14.380473521075242,424.26406871192853,391.15214431215895
85.75565302360357,27.88161083264109,101.52905,1131,36.08989,30,0.49084994,5.3439345,14.199397277547943,300.0,30.0
85.75744893170999,27.89128968032427,91.946945,1124,43.61987,30,0.37091184,5.3439345,14.42323935707017,120.0,0.0
85.7574308300831,27.893108785533208,99.075,1121,56.993317,30,0.37170616,4.77441,13.032288001100204,120.0,30.0
85.75571160389225,27.904498082886388,58.34387,1301,42.779095,10,0.72587574,4.77441,14.218345899057388,591.6924876994806,240.0
85.75391744795829,27.905845915797563,73.023384,1408,46.489166,10,0.5226863,4.77441,14.090310088129126,834.0863264674706,408.0441152620633
85.75234152970114,27.90604412967581,76.10187,1479,43.335247,30,0.43794578,4.77441,14.05552628525935,975.8073580374356,465.72524088780074
85.75222823166453,27.907202489181586,78.88968,1505,45.23018,30,0.49635363,4.77441,14.21709544550779,1064.048871058092,582.494635168428
85.75028204689295,27.90742536243644,77.54198,1636,42.002094,10,0.78594804,4.77441,14.410992470978378,1231.0970717209916,684.1052550594827
85.74937623644121,27.90799398033301,76.834076,1644,32.604244,30,0.75458837,4.77441,14.782050965076946,1360.294085850556,755.3806987208503
85.7511857160385,27.90944527912685,82.90527,1508,52.65693,30,0.53180957,4.77441,14.450124598477364,1350.0,737.9024325749307
85.74602085385621,27.906975474124824,115.81372,1974,62.64736,30,0.40201417,4.77441,14.054592978633297,1600.1562423713503,670.820393249937
85.73284787114433,27.89418476234232,137.20824,1838,50.503895,10,0.4460745,4.4527707,14.041207950234112,2850.0,120.0
85.73343765947497,27.8948031358232,143.4052,1830,52.225765,30,0.5315491,4.4527707,14.186576780414828,2790.0,60.0
85.73370382626435,27.895078493561943,136.29175,1843,52.406727,30,0.48527184,4.4527707,14.350975020860357,2760.0,42.42640687119285
85.73431143646494,27.895010194322097,146.23349,1794,40.58981,30,0.41430947,4.4527707,14.204092267539766,2700.0,90.0
85.76078122282128,27.942583832096684,176.70583,1930,43.731083,10,0.7599412,4.5403075,14.73892349458285,1905.4133409840501,60.0
85.76086768130251,27.935841660697367,89.12732,1892,46.74514,30,0.55345315,4.77441,14.413650282319312,1618.054387219416,152.97058540778355
85.76120809899317,27.9391060980781,112.18289,1777,37.658657,10,0.72849476,4.5403075,14.779072917869122,1693.8713056191725,417.85164831552356
85.76720345898084,27.956702631156237,161.45636,2929,42.676327,30,0.65622646,4.5403075,15.06551837055982,2180.1146758828995,966.0745312862771
85.78056893007135,27.968175266248917,116.26901,2225,34.796696,30,0.42457232,4.5403075,14.24151780509672,1272.7922061357856,1667.3631877908304
85.77988962002985,28.02333575099465,133.72092,2090,16.934505,60,0.09246488,4.90307,15.752146982986732,0.0,308.86890422961005
85.77367538986896,28.01646392044016,68.77195,2310,44.52534,10,0.7348943,4.90307,14.42861366114555,600.0,980.866963456309
85.7737809966622,28.026853989289528,151.14006,2815,34.36762,30,0.42872766,4.90307,14.677289346461908,635.6886030125128,1100.6361796706485
85.7797661038932,28.02573266697924,119.38493,2213,50.674706,30,0.51566416,4.90307,14.26598176669239,90.0,442.944691807002
85.7745451324064,28.03195511891938,52.889297,2615,32.777817,60,0.35215053,4.90307,15.511064634928173,632.8506932918697,831.9254774317228
85.76034025070406,28.03283670282528,32.186195,2955,34.550507,60,0.40345922,4.90307,14.673572451132971,1224.13234578619,1705.78427709954
85.76435427892787,28.03768707361241,337.44095,2688,27.738546,10,0.7378965,4.90307,15.308917079308618,524.785670536077,1047.8549517943788
85.76338242277278,28.037462659294004,13.764425,2696,31.66033,30,0.7018837,4.90307,15.295608559975022,618.4658438426491,1110.0
85.76328558524929,28.039318250527824,75.95958,2699,48.60095,10,0.61420465,4.90307,15.532412599386364,474.3416490252569,913.892772703669
85.76893448762557,28.04322296176528,40.849243,2340,39.118183,10,0.7569388,4.90307,14.874524440454007,0.0,295.4657340538831
85.75943012677925,28.05106892337505,53.029583,2397,37.975037,10,0.7815293,4.90307,14.937696539453134,0.0,216.33307652783935
85.7568532000794,28.04316950500178,45.97148,2813,28.177856,30,0.5591588,4.90307,15.251711080921334,724.9827584156743,1068.2696288858915
85.75930500155522,28.04486468617949,44.752945,2617,36.10837,10,0.75643677,4.90307,15.104503144578134,408.0441152620633,745.1845409024533
85.73256879237083,27.884191204125564,36.547077,1853,30.299738,10,0.74662715,4.696327,14.979974986017169,2647.1494102146935,150.0
85.73182840913925,27.883357537848227,32.47198,1934,42.64535,10,0.45146826,4.696327,14.58943011659355,2696.6646065093078,161.55494421403512
85.7498772453077,27.900764718301208,165.09128,1665,40.508453,30,0.5211841,4.77441,14.533123923949962,964.2095207992918,30.0
85.75016826214296,27.899999006368507,174.89528,1595,31.698847,10,0.5329275,4.77441,14.964578900032464,930.4837451562494,90.0
85.75134983249276,27.901508509425778,118.41661,1656,45.58121,30,0.51943463,4.77441,14.33495937561838,800.49984384758,30.0
85.7508293441721,27.90109109085264,132.34523,1652,38.41623,30,0.4531683,4.77441,14.546060445051642,853.2877591996735,30.0
85.75828433185232,27.90618794807334,189.32825,1347,45.485485,10,0.53803545,4.77441,14.030323415943226,563.6488268416781,323.10988842807024
85.75646105795502,27.906047310408027,174.12656,1355,41.82937,30,0.5019185,4.77441,14.335392991817026,721.2489168102784,429.5346318982906
85.76011248034196,27.90509413362334,197.54565,1292,49.101143,10,0.6843399,4.77441,13.758698333928455,323.10988842807024,161.55494421403512
85.76163410837488,27.908248201525197,111.04852,1494,50.58863,30,0.19301285,4.77441,14.233717067234798,465.72524088780074,42.42640687119285
85.76238553739671,27.908746549182148,110.74296,1480,43.825314,30,0.37688443,4.77441,14.337454439232902,480.0,30.0
