Aspect,DEM,Slope,LULC,NDVI,Rainfall,TWI,River,Road
220.89896,1663,45.18737,60,0.3794991,4.804811,14.392601791906094,7432.738391736924,60.0
143.97551,1784,40.051987,10,0.66550255,4.607892,14.56968934533984,6870.0,300.0
169.83014,1845,53.442406,10,0.5423411,4.496347,14.274720049355242,3074.6707140765498,120.0
150.49951,2035,44.043415,10,0.44874564,4.496347,14.657032756608965,4666.2297414508,30.0
207.49782,2075,42.379574,10,0.48710683,4.496347,14.811795946434906,5272.665360138077,30.0
175.37909,2065,34.298035,30,0.37448558,4.496347,14.920235493421464,5168.713573027625,30.0
189.8625,1247,32.651463,10,0.5709545,4.3611135,14.58985148553772,3750.0,90.0
24.61782,965,33.378128,10,0.6037028,4.549546,14.055150201790727,607.4537019394976,42.42640687119285
335.2753,921,25.695961,30,0.25410733,4.463525,14.497214309943368,1056.834897228512,30.0
355.46735,2093,42.787277,10,0.7489481,4.780184,14.635793007729427,7530.239040030536,305.9411708155671
244.11249,1972,32.223183,10,0.8453691,4.780184,14.743881390699624,4591.666364186318,465.7252408878008
342.68628,1470,26.184528,30,0.6819299,4.136266,15.195537349225935,3228.451641267064,30.0
228.48953,2554,33.403748,30,0.36915886,4.780184,15.171569927685512,6576.640479758644,127.27922061357854
324.84006,1864,56.73927,10,0.74913293,4.780184,14.020918354738166,4458.004037683232,432.6661530556787
310.87106,1889,47.42614,10,0.76985943,4.780184,14.505322020737248,4476.438316340347,324.4996147917591
294.97552,1694,20.97615,10,0.7174178,4.780184,14.84985759263358,4286.9569626951,342.05262752974136
225.76746,1718,45.59697,10,0.5786133,4.780184,14.440242000563872,4522.4440295044005,0.0
267.54794,2427,48.620514,10,0.70505923,4.780184,14.569866759917844,5410.40663906143,94.8683298050514
220.0081,2545,36.490147,30,0.46329114,4.780184,14.922001582086375,6491.794821156935,134.1640786499874
242.2768,1589,33.47071,30,0.45232558,4.780184,14.730008835428618,5144.015940877322,0.0
333.93628,1423,33.69346,10,0.66684824,4.607892,14.39241236581892,5028.021479667723,361.2478373637689
206.83966,1594,40.453617,30,0.6015276,4.772528,14.443658018918962,2078.6774641584007,30.0
351.3099,1493,31.21181,10,0.59922296,4.607892,14.909240132310549,5478.923251880793,301.4962686336267
178.67607,1902,38.428925,10,0.72452444,4.726099,14.653859274869486,5765.0758884857705,90.0
169.31349,2544,41.655262,60,0.45351008,4.8086514,14.922236940646174,4067.849554740195,60.0
170.50621,1770,41.54988,30,0.56142586,4.343434,14.85008647144395,9439.899363870358,108.16653826391968
149.9007,1868,34.69481,10,0.62139916,4.343434,14.089627280377904,9503.5151391472,152.97058540778357
78.769905,1676,47.217735,30,0.40202966,4.343434,14.618068232376013,10352.391028163493,30.0
200.61995,1802,43.04464,10,0.5345364,4.343434,14.47658149618806,9192.39359470644,0.0
186.28462,1892,33.731483,30,0.45217144,4.343434,14.685372680283532,9277.181684110752,42.42640687119285
275.3829,1970,40.787045,10,0.65495527,4.343434,14.641499456979872,10937.664284480485,241.86773244895647
34.5492,1556,63.032845,10,0.8174827,4.343434,13.559051177168923,7464.274914551313,42.42640687119285
322.6664,920,39.157925,10,0.6582998,4.7094727,13.923590381132868,330.0,134.1640786499874
341.6597,2632,63.183746,30,0.7197197,4.586505,14.887092413161827,4863.424719269335,902.4965373894794
